"DATETIME","COUNT","DOW","HOUR","DAY"
2013-07-16 18:00:00,17,"Tuesday",18,16
2013-07-16 19:00:00,14,"Tuesday",19,16
2013-07-16 20:00:00,15,"Tuesday",20,16
2013-07-16 21:00:00,13,"Tuesday",21,16
2013-07-16 22:00:00,10,"Tuesday",22,16
2013-07-16 23:00:00,8,"Tuesday",23,16
2013-07-17 00:00:00,7,"Wednesday",0,17
2013-07-17 01:00:00,4,"Wednesday",1,17
2013-07-17 02:00:00,3,"Wednesday",2,17
2013-07-17 03:00:00,6,"Wednesday",3,17
2013-07-17 04:00:00,4,"Wednesday",4,17
2013-07-17 05:00:00,5,"Wednesday",5,17
2013-07-17 06:00:00,5,"Wednesday",6,17
2013-07-17 07:00:00,4,"Wednesday",7,17
2013-07-17 08:00:00,4,"Wednesday",8,17
2013-07-17 09:00:00,4,"Wednesday",9,17
2013-07-17 10:00:00,6,"Wednesday",10,17
2013-07-17 11:00:00,9,"Wednesday",11,17
2013-07-17 12:00:00,11,"Wednesday",12,17
2013-07-17 13:00:00,14,"Wednesday",13,17
2013-07-17 14:00:00,11,"Wednesday",14,17
2013-07-17 15:00:00,8,"Wednesday",15,17
2013-07-17 16:00:00,9,"Wednesday",16,17
2013-07-17 17:00:00,12,"Wednesday",17,17
2013-07-17 18:00:00,7,"Wednesday",18,17
2013-07-17 19:00:00,7,"Wednesday",19,17
2013-07-17 20:00:00,9,"Wednesday",20,17
2013-07-17 21:00:00,11,"Wednesday",21,17
2013-07-17 22:00:00,8,"Wednesday",22,17
2013-07-17 23:00:00,8,"Wednesday",23,17
2013-07-18 00:00:00,9,"Thursday",0,18
2013-07-18 01:00:00,9,"Thursday",1,18
2013-07-18 02:00:00,6,"Thursday",2,18
2013-07-18 03:00:00,4,"Thursday",3,18
2013-07-18 04:00:00,4,"Thursday",4,18
2013-07-18 05:00:00,6,"Thursday",5,18
2013-07-18 06:00:00,5,"Thursday",6,18
2013-07-18 07:00:00,4,"Thursday",7,18
2013-07-18 08:00:00,3,"Thursday",8,18
2013-07-18 09:00:00,4,"Thursday",9,18
2013-07-18 10:00:00,4,"Thursday",10,18
2013-07-18 11:00:00,5,"Thursday",11,18
2013-07-18 12:00:00,8,"Thursday",12,18
2013-07-18 13:00:00,5,"Thursday",13,18
2013-07-18 14:00:00,5,"Thursday",14,18
2013-07-18 15:00:00,5,"Thursday",15,18
2013-07-18 16:00:00,10,"Thursday",16,18
2013-07-18 17:00:00,9,"Thursday",17,18
2013-07-18 18:00:00,10,"Thursday",18,18
2013-07-18 19:00:00,11,"Thursday",19,18
2013-07-18 20:00:00,13,"Thursday",20,18
2013-07-18 21:00:00,12,"Thursday",21,18
2013-07-18 22:00:00,12,"Thursday",22,18
2013-07-18 23:00:00,10,"Thursday",23,18
2013-07-19 00:00:00,9,"Friday",0,19
2013-07-19 01:00:00,6,"Friday",1,19
2013-07-19 02:00:00,5,"Friday",2,19
2013-07-19 03:00:00,6,"Friday",3,19
2013-07-19 04:00:00,5,"Friday",4,19
2013-07-19 05:00:00,3,"Friday",5,19
2013-07-19 06:00:00,3,"Friday",6,19
2013-07-19 07:00:00,5,"Friday",7,19
2013-07-19 08:00:00,6,"Friday",8,19
2013-07-19 09:00:00,6,"Friday",9,19
2013-07-19 10:00:00,5,"Friday",10,19
2013-07-19 11:00:00,7,"Friday",11,19
2013-07-19 12:00:00,7,"Friday",12,19
2013-07-19 13:00:00,7,"Friday",13,19
2013-07-19 14:00:00,6,"Friday",14,19
2013-07-19 15:00:00,9,"Friday",15,19
2013-07-19 16:00:00,8,"Friday",16,19
2013-07-19 17:00:00,8,"Friday",17,19
2013-07-19 18:00:00,12,"Friday",18,19
2013-07-19 19:00:00,9,"Friday",19,19
2013-07-19 20:00:00,11,"Friday",20,19
2013-07-19 21:00:00,11,"Friday",21,19
2013-07-19 22:00:00,13,"Friday",22,19
2013-07-19 23:00:00,10,"Friday",23,19
2013-07-20 00:00:00,10,"Saturday",0,20
2013-07-20 01:00:00,6,"Saturday",1,20
2013-07-20 02:00:00,5,"Saturday",2,20
2013-07-20 03:00:00,5,"Saturday",3,20
2013-07-20 04:00:00,5,"Saturday",4,20
2013-07-20 05:00:00,6,"Saturday",5,20
2013-07-20 06:00:00,5,"Saturday",6,20
2013-07-20 07:00:00,5,"Saturday",7,20
2013-07-20 08:00:00,2,"Saturday",8,20
2013-07-20 09:00:00,3,"Saturday",9,20
2013-07-20 10:00:00,5,"Saturday",10,20
2013-07-20 11:00:00,7,"Saturday",11,20
2013-07-20 12:00:00,9,"Saturday",12,20
2013-07-20 13:00:00,11,"Saturday",13,20
2013-07-20 14:00:00,15,"Saturday",14,20
2013-07-20 15:00:00,12,"Saturday",15,20
2013-07-20 16:00:00,13,"Saturday",16,20
2013-07-20 17:00:00,11,"Saturday",17,20
2013-07-20 18:00:00,10,"Saturday",18,20
2013-07-20 19:00:00,9,"Saturday",19,20
2013-07-20 20:00:00,17,"Saturday",20,20
2013-07-20 21:00:00,15,"Saturday",21,20
2013-07-20 22:00:00,16,"Saturday",22,20
2013-07-20 23:00:00,13,"Saturday",23,20
2013-07-21 00:00:00,13,"Sunday",0,21
2013-07-21 01:00:00,9,"Sunday",1,21
2013-07-21 02:00:00,7,"Sunday",2,21
2013-07-21 03:00:00,2,"Sunday",3,21
2013-07-21 04:00:00,3,"Sunday",4,21
2013-07-21 05:00:00,2,"Sunday",5,21
2013-07-21 06:00:00,2,"Sunday",6,21
2013-07-21 07:00:00,2,"Sunday",7,21
2013-07-21 08:00:00,3,"Sunday",8,21
2013-07-21 09:00:00,4,"Sunday",9,21
2013-07-21 10:00:00,6,"Sunday",10,21
2013-07-21 11:00:00,9,"Sunday",11,21
2013-07-21 12:00:00,12,"Sunday",12,21
2013-07-21 13:00:00,13,"Sunday",13,21
2013-07-21 14:00:00,9,"Sunday",14,21
2013-07-21 15:00:00,11,"Sunday",15,21
2013-07-21 16:00:00,8,"Sunday",16,21
2013-07-21 17:00:00,11,"Sunday",17,21
2013-07-21 18:00:00,9,"Sunday",18,21
2013-07-21 19:00:00,12,"Sunday",19,21
2013-07-21 20:00:00,15,"Sunday",20,21
2013-07-21 21:00:00,12,"Sunday",21,21
2013-07-21 22:00:00,18,"Sunday",22,21
2013-07-21 23:00:00,15,"Sunday",23,21
2013-07-22 00:00:00,17,"Monday",0,22
2013-07-22 01:00:00,15,"Monday",1,22
2013-07-22 02:00:00,12,"Monday",2,22
2013-07-22 03:00:00,6,"Monday",3,22
2013-07-22 04:00:00,6,"Monday",4,22
2013-07-22 05:00:00,3,"Monday",5,22
2013-07-22 06:00:00,4,"Monday",6,22
2013-07-22 07:00:00,5,"Monday",7,22
2013-07-22 08:00:00,5,"Monday",8,22
2013-07-22 09:00:00,6,"Monday",9,22
2013-07-22 10:00:00,6,"Monday",10,22
2013-07-22 11:00:00,7,"Monday",11,22
2013-07-22 12:00:00,15,"Monday",12,22
2013-07-22 13:00:00,13,"Monday",13,22
2013-07-22 14:00:00,13,"Monday",14,22
2013-07-22 15:00:00,17,"Monday",15,22
2013-07-22 16:00:00,10,"Monday",16,22
2013-07-22 17:00:00,11,"Monday",17,22
2013-07-22 18:00:00,12,"Monday",18,22
2013-07-22 19:00:00,15,"Monday",19,22
2013-07-22 20:00:00,17,"Monday",20,22
2013-07-22 21:00:00,18,"Monday",21,22
2013-07-22 22:00:00,9,"Monday",22,22
2013-07-22 23:00:00,9,"Monday",23,22
2013-07-23 00:00:00,10,"Tuesday",0,23
2013-07-23 01:00:00,6,"Tuesday",1,23
2013-07-23 02:00:00,3,"Tuesday",2,23
2013-07-23 03:00:00,4,"Tuesday",3,23
2013-07-23 04:00:00,6,"Tuesday",4,23
2013-07-23 05:00:00,3,"Tuesday",5,23
2013-07-23 06:00:00,2,"Tuesday",6,23
2013-07-23 07:00:00,3,"Tuesday",7,23
2013-07-23 08:00:00,4,"Tuesday",8,23
2013-07-23 09:00:00,5,"Tuesday",9,23
2013-07-23 10:00:00,6,"Tuesday",10,23
2013-07-23 11:00:00,11,"Tuesday",11,23
2013-07-23 12:00:00,12,"Tuesday",12,23
2013-07-23 13:00:00,13,"Tuesday",13,23
2013-07-23 14:00:00,16,"Tuesday",14,23
2013-07-23 15:00:00,10,"Tuesday",15,23
2013-07-23 16:00:00,9,"Tuesday",16,23
2013-07-23 17:00:00,12,"Tuesday",17,23
2013-07-23 18:00:00,8,"Tuesday",18,23
2013-07-23 19:00:00,6,"Tuesday",19,23
2013-07-23 20:00:00,11,"Tuesday",20,23
2013-07-23 21:00:00,11,"Tuesday",21,23
2013-07-23 22:00:00,6,"Tuesday",22,23
2013-07-23 23:00:00,6,"Tuesday",23,23
2013-07-24 00:00:00,7,"Wednesday",0,24
2013-07-24 01:00:00,8,"Wednesday",1,24
2013-07-24 02:00:00,7,"Wednesday",2,24
2013-07-24 03:00:00,7,"Wednesday",3,24
2013-07-24 04:00:00,7,"Wednesday",4,24
2013-07-24 05:00:00,4,"Wednesday",5,24
2013-07-24 06:00:00,5,"Wednesday",6,24
2013-07-24 07:00:00,5,"Wednesday",7,24
2013-07-24 08:00:00,8,"Wednesday",8,24
2013-07-24 09:00:00,11,"Wednesday",9,24
2013-07-24 10:00:00,11,"Wednesday",10,24
2013-07-24 11:00:00,10,"Wednesday",11,24
2013-07-24 12:00:00,14,"Wednesday",12,24
2013-07-24 13:00:00,13,"Wednesday",13,24
2013-07-24 14:00:00,13,"Wednesday",14,24
2013-07-24 15:00:00,11,"Wednesday",15,24
2013-07-24 16:00:00,8,"Wednesday",16,24
2013-07-24 17:00:00,8,"Wednesday",17,24
2013-07-24 18:00:00,8,"Wednesday",18,24
2013-07-24 19:00:00,9,"Wednesday",19,24
2013-07-24 20:00:00,12,"Wednesday",20,24
2013-07-24 21:00:00,12,"Wednesday",21,24
2013-07-24 22:00:00,14,"Wednesday",22,24
2013-07-24 23:00:00,15,"Wednesday",23,24
2013-07-25 00:00:00,15,"Thursday",0,25
2013-07-25 01:00:00,14,"Thursday",1,25
2013-07-25 02:00:00,10,"Thursday",2,25
2013-07-25 03:00:00,5,"Thursday",3,25
2013-07-25 04:00:00,5,"Thursday",4,25
2013-07-25 05:00:00,5,"Thursday",5,25
2013-07-25 06:00:00,4,"Thursday",6,25
2013-07-25 07:00:00,4,"Thursday",7,25
2013-07-25 08:00:00,3,"Thursday",8,25
2013-07-25 09:00:00,4,"Thursday",9,25
2013-07-25 10:00:00,7,"Thursday",10,25
2013-07-25 11:00:00,8,"Thursday",11,25
2013-07-25 12:00:00,11,"Thursday",12,25
2013-07-25 13:00:00,12,"Thursday",13,25
2013-07-25 14:00:00,9,"Thursday",14,25
2013-07-25 15:00:00,7,"Thursday",15,25
2013-07-25 16:00:00,9,"Thursday",16,25
2013-07-25 17:00:00,11,"Thursday",17,25
2013-07-25 18:00:00,8,"Thursday",18,25
2013-07-25 19:00:00,9,"Thursday",19,25
2013-07-25 20:00:00,11,"Thursday",20,25
2013-07-25 21:00:00,13,"Thursday",21,25
2013-07-25 22:00:00,8,"Thursday",22,25
2013-07-25 23:00:00,5,"Thursday",23,25
2013-07-26 00:00:00,9,"Friday",0,26
2013-07-26 01:00:00,13,"Friday",1,26
2013-07-26 02:00:00,7,"Friday",2,26
2013-07-26 03:00:00,6,"Friday",3,26
2013-07-26 04:00:00,5,"Friday",4,26
2013-07-26 05:00:00,2,"Friday",5,26
2013-07-26 06:00:00,2,"Friday",6,26
2013-07-26 07:00:00,3,"Friday",7,26
2013-07-26 08:00:00,2,"Friday",8,26
2013-07-26 09:00:00,3,"Friday",9,26
2013-07-26 10:00:00,8,"Friday",10,26
2013-07-26 11:00:00,10,"Friday",11,26
2013-07-26 12:00:00,13,"Friday",12,26
2013-07-26 13:00:00,15,"Friday",13,26
2013-07-26 14:00:00,9,"Friday",14,26
2013-07-26 15:00:00,10,"Friday",15,26
2013-07-26 16:00:00,11,"Friday",16,26
2013-07-26 17:00:00,6,"Friday",17,26
2013-07-26 18:00:00,6,"Friday",18,26
2013-07-26 19:00:00,9,"Friday",19,26
2013-07-26 20:00:00,15,"Friday",20,26
2013-07-26 21:00:00,15,"Friday",21,26
2013-07-26 22:00:00,8,"Friday",22,26
2013-07-26 23:00:00,7,"Friday",23,26
2013-07-27 00:00:00,6,"Saturday",0,27
2013-07-27 01:00:00,7,"Saturday",1,27
2013-07-27 02:00:00,9,"Saturday",2,27
2013-07-27 03:00:00,10,"Saturday",3,27
2013-07-27 04:00:00,3,"Saturday",4,27
2013-07-27 05:00:00,2,"Saturday",5,27
2013-07-27 06:00:00,2,"Saturday",6,27
2013-07-27 07:00:00,4,"Saturday",7,27
2013-07-27 08:00:00,6,"Saturday",8,27
2013-07-27 09:00:00,3,"Saturday",9,27
2013-07-27 10:00:00,3,"Saturday",10,27
2013-07-27 11:00:00,7,"Saturday",11,27
2013-07-27 12:00:00,7,"Saturday",12,27
2013-07-27 13:00:00,4,"Saturday",13,27
2013-07-27 14:00:00,12,"Saturday",14,27
2013-07-27 15:00:00,10,"Saturday",15,27
2013-07-27 16:00:00,10,"Saturday",16,27
2013-07-27 17:00:00,13,"Saturday",17,27
2013-07-27 18:00:00,11,"Saturday",18,27
2013-07-27 19:00:00,7,"Saturday",19,27
2013-07-27 20:00:00,9,"Saturday",20,27
2013-07-27 21:00:00,10,"Saturday",21,27
2013-07-27 22:00:00,9,"Saturday",22,27
2013-07-27 23:00:00,9,"Saturday",23,27
2013-07-28 00:00:00,9,"Sunday",0,28
2013-07-28 01:00:00,13,"Sunday",1,28
2013-07-28 02:00:00,9,"Sunday",2,28
2013-07-28 03:00:00,8,"Sunday",3,28
2013-07-28 04:00:00,8,"Sunday",4,28
2013-07-28 05:00:00,8,"Sunday",5,28
2013-07-28 06:00:00,7,"Sunday",6,28
2013-07-28 07:00:00,9,"Sunday",7,28
2013-07-28 08:00:00,10,"Sunday",8,28
2013-07-28 09:00:00,9,"Sunday",9,28
2013-07-28 10:00:00,8,"Sunday",10,28
2013-07-28 11:00:00,9,"Sunday",11,28
2013-07-28 12:00:00,6,"Sunday",12,28
2013-07-28 13:00:00,5,"Sunday",13,28
2013-07-28 14:00:00,8,"Sunday",14,28
2013-07-28 15:00:00,7,"Sunday",15,28
2013-07-28 16:00:00,8,"Sunday",16,28
2013-07-28 17:00:00,12,"Sunday",17,28
2013-07-28 18:00:00,14,"Sunday",18,28
2013-07-28 19:00:00,9,"Sunday",19,28
2013-07-28 20:00:00,12,"Sunday",20,28
2013-07-28 21:00:00,17,"Sunday",21,28
2013-07-28 22:00:00,18,"Sunday",22,28
2013-07-28 23:00:00,15,"Sunday",23,28
2013-07-29 00:00:00,11,"Monday",0,29
2013-07-29 01:00:00,10,"Monday",1,29
2013-07-29 02:00:00,5,"Monday",2,29
2013-07-29 03:00:00,4,"Monday",3,29
2013-07-29 04:00:00,4,"Monday",4,29
2013-07-29 05:00:00,3,"Monday",5,29
2013-07-29 06:00:00,5,"Monday",6,29
2013-07-29 07:00:00,6,"Monday",7,29
2013-07-29 08:00:00,6,"Monday",8,29
2013-07-29 09:00:00,8,"Monday",9,29
2013-07-29 10:00:00,11,"Monday",10,29
2013-07-29 11:00:00,15,"Monday",11,29
2013-07-29 12:00:00,13,"Monday",12,29
2013-07-29 13:00:00,10,"Monday",13,29
2013-07-29 14:00:00,12,"Monday",14,29
2013-07-29 15:00:00,13,"Monday",15,29
2013-07-29 16:00:00,10,"Monday",16,29
2013-07-29 17:00:00,15,"Monday",17,29
2013-07-29 18:00:00,14,"Monday",18,29
2013-07-29 19:00:00,13,"Monday",19,29
2013-07-29 20:00:00,15,"Monday",20,29
2013-07-29 21:00:00,13,"Monday",21,29
2013-07-29 22:00:00,9,"Monday",22,29
2013-07-29 23:00:00,10,"Monday",23,29
2013-07-30 00:00:00,10,"Tuesday",0,30
2013-07-30 01:00:00,8,"Tuesday",1,30
2013-07-30 02:00:00,7,"Tuesday",2,30
2013-07-30 03:00:00,5,"Tuesday",3,30
2013-07-30 04:00:00,4,"Tuesday",4,30
2013-07-30 05:00:00,3,"Tuesday",5,30
2013-07-30 06:00:00,4,"Tuesday",6,30
2013-07-30 07:00:00,4,"Tuesday",7,30
2013-07-30 08:00:00,5,"Tuesday",8,30
2013-07-30 09:00:00,3,"Tuesday",9,30
2013-07-30 10:00:00,4,"Tuesday",10,30
2013-07-30 11:00:00,4,"Tuesday",11,30
2013-07-30 12:00:00,6,"Tuesday",12,30
2013-07-30 13:00:00,11,"Tuesday",13,30
2013-07-30 14:00:00,11,"Tuesday",14,30
2013-07-30 15:00:00,7,"Tuesday",15,30
2013-07-30 16:00:00,11,"Tuesday",16,30
2013-07-30 17:00:00,7,"Tuesday",17,30
2013-07-30 18:00:00,9,"Tuesday",18,30
2013-07-30 19:00:00,13,"Tuesday",19,30
2013-07-30 20:00:00,12,"Tuesday",20,30
2013-07-30 21:00:00,12,"Tuesday",21,30
2013-07-30 22:00:00,8,"Tuesday",22,30
2013-07-30 23:00:00,7,"Tuesday",23,30
2013-07-31 00:00:00,6,"Wednesday",0,31
2013-07-31 01:00:00,7,"Wednesday",1,31
2013-07-31 02:00:00,7,"Wednesday",2,31
2013-07-31 03:00:00,8,"Wednesday",3,31
2013-07-31 04:00:00,6,"Wednesday",4,31
2013-07-31 05:00:00,5,"Wednesday",5,31
2013-07-31 06:00:00,4,"Wednesday",6,31
2013-07-31 07:00:00,3,"Wednesday",7,31
2013-07-31 08:00:00,5,"Wednesday",8,31
2013-07-31 09:00:00,6,"Wednesday",9,31
2013-07-31 10:00:00,9,"Wednesday",10,31
2013-07-31 11:00:00,8,"Wednesday",11,31
2013-07-31 12:00:00,7,"Wednesday",12,31
2013-07-31 13:00:00,11,"Wednesday",13,31
2013-07-31 14:00:00,9,"Wednesday",14,31
2013-07-31 15:00:00,7,"Wednesday",15,31
2013-07-31 16:00:00,8,"Wednesday",16,31
2013-07-31 17:00:00,11,"Wednesday",17,31
2013-07-31 18:00:00,10,"Wednesday",18,31
2013-07-31 19:00:00,10,"Wednesday",19,31
2013-07-31 20:00:00,10,"Wednesday",20,31
2013-07-31 21:00:00,5,"Wednesday",21,31
2013-07-31 22:00:00,8,"Wednesday",22,31
2013-07-31 23:00:00,4,"Wednesday",23,31
2013-08-01 00:00:00,8,"Thursday",0,1
2013-08-01 01:00:00,8,"Thursday",1,1
2013-08-01 02:00:00,5,"Thursday",2,1
2013-08-01 03:00:00,4,"Thursday",3,1
2013-08-01 04:00:00,4,"Thursday",4,1
2013-08-01 05:00:00,5,"Thursday",5,1
2013-08-01 06:00:00,4,"Thursday",6,1
2013-08-01 07:00:00,4,"Thursday",7,1
2013-08-01 08:00:00,5,"Thursday",8,1
2013-08-01 09:00:00,6,"Thursday",9,1
2013-08-01 10:00:00,9,"Thursday",10,1
2013-08-01 11:00:00,14,"Thursday",11,1
2013-08-01 12:00:00,10,"Thursday",12,1
2013-08-01 13:00:00,10,"Thursday",13,1
2013-08-01 14:00:00,11,"Thursday",14,1
2013-08-01 15:00:00,8,"Thursday",15,1
2013-08-01 16:00:00,10,"Thursday",16,1
2013-08-01 17:00:00,6,"Thursday",17,1
2013-08-01 18:00:00,7,"Thursday",18,1
2013-08-01 19:00:00,11,"Thursday",19,1
2013-08-01 20:00:00,15,"Thursday",20,1
2013-08-01 21:00:00,12,"Thursday",21,1
2013-08-01 22:00:00,12,"Thursday",22,1
2013-08-01 23:00:00,10,"Thursday",23,1
2013-08-02 00:00:00,9,"Friday",0,2
2013-08-02 01:00:00,8,"Friday",1,2
2013-08-02 02:00:00,4,"Friday",2,2
2013-08-02 03:00:00,2,"Friday",3,2
2013-08-02 04:00:00,4,"Friday",4,2
2013-08-02 05:00:00,3,"Friday",5,2
2013-08-02 06:00:00,3,"Friday",6,2
2013-08-02 07:00:00,4,"Friday",7,2
2013-08-02 08:00:00,4,"Friday",8,2
2013-08-02 09:00:00,4,"Friday",9,2
2013-08-02 10:00:00,5,"Friday",10,2
2013-08-02 11:00:00,7,"Friday",11,2
2013-08-02 12:00:00,14,"Friday",12,2
2013-08-02 13:00:00,9,"Friday",13,2
2013-08-02 14:00:00,9,"Friday",14,2
2013-08-02 15:00:00,6,"Friday",15,2
2013-08-02 16:00:00,9,"Friday",16,2
2013-08-02 17:00:00,7,"Friday",17,2
2013-08-02 18:00:00,9,"Friday",18,2
2013-08-02 19:00:00,9,"Friday",19,2
2013-08-02 20:00:00,13,"Friday",20,2
2013-08-02 21:00:00,15,"Friday",21,2
2013-08-02 22:00:00,13,"Friday",22,2
2013-08-02 23:00:00,10,"Friday",23,2
2013-08-03 00:00:00,7,"Saturday",0,3
2013-08-03 01:00:00,5,"Saturday",1,3
2013-08-03 02:00:00,1,"Saturday",2,3
2013-08-03 03:00:00,2,"Saturday",3,3
2013-08-03 04:00:00,1,"Saturday",4,3
2013-08-03 05:00:00,2,"Saturday",5,3
2013-08-03 06:00:00,2,"Saturday",6,3
2013-08-03 07:00:00,1,"Saturday",7,3
2013-08-03 08:00:00,3,"Saturday",8,3
2013-08-03 09:00:00,4,"Saturday",9,3
2013-08-03 10:00:00,3,"Saturday",10,3
2013-08-03 11:00:00,5,"Saturday",11,3
2013-08-03 12:00:00,4,"Saturday",12,3
2013-08-03 13:00:00,5,"Saturday",13,3
2013-08-03 14:00:00,5,"Saturday",14,3
2013-08-03 15:00:00,4,"Saturday",15,3
2013-08-03 16:00:00,3,"Saturday",16,3
2013-08-03 17:00:00,5,"Saturday",17,3
2013-08-03 18:00:00,10,"Saturday",18,3
2013-08-03 19:00:00,8,"Saturday",19,3
2013-08-03 20:00:00,8,"Saturday",20,3
2013-08-03 21:00:00,10,"Saturday",21,3
2013-08-03 22:00:00,7,"Saturday",22,3
2013-08-03 23:00:00,4,"Saturday",23,3
2013-08-04 00:00:00,6,"Sunday",0,4
2013-08-04 01:00:00,6,"Sunday",1,4
2013-08-04 02:00:00,6,"Sunday",2,4
2013-08-04 03:00:00,5,"Sunday",3,4
2013-08-04 04:00:00,5,"Sunday",4,4
2013-08-04 05:00:00,5,"Sunday",5,4
2013-08-04 06:00:00,1,"Sunday",6,4
2013-08-04 07:00:00,1,"Sunday",7,4
2013-08-04 08:00:00,3,"Sunday",8,4
2013-08-04 09:00:00,4,"Sunday",9,4
2013-08-04 10:00:00,5,"Sunday",10,4
2013-08-04 11:00:00,8,"Sunday",11,4
2013-08-04 12:00:00,9,"Sunday",12,4
2013-08-04 13:00:00,9,"Sunday",13,4
2013-08-04 14:00:00,7,"Sunday",14,4
2013-08-04 15:00:00,6,"Sunday",15,4
2013-08-04 16:00:00,6,"Sunday",16,4
2013-08-04 17:00:00,5,"Sunday",17,4
2013-08-04 18:00:00,9,"Sunday",18,4
2013-08-04 19:00:00,8,"Sunday",19,4
2013-08-04 20:00:00,5,"Sunday",20,4
2013-08-04 21:00:00,5,"Sunday",21,4
2013-08-04 22:00:00,9,"Sunday",22,4
2013-08-04 23:00:00,9,"Sunday",23,4
2013-08-05 00:00:00,9,"Monday",0,5
2013-08-05 01:00:00,6,"Monday",1,5
2013-08-05 02:00:00,7,"Monday",2,5
2013-08-05 03:00:00,6,"Monday",3,5
2013-08-05 04:00:00,8,"Monday",4,5
2013-08-05 05:00:00,4,"Monday",5,5
2013-08-05 06:00:00,1,"Monday",6,5
2013-08-05 07:00:00,1,"Monday",7,5
2013-08-05 08:00:00,2,"Monday",8,5
2013-08-05 09:00:00,6,"Monday",9,5
2013-08-05 10:00:00,5,"Monday",10,5
2013-08-05 11:00:00,4,"Monday",11,5
2013-08-05 12:00:00,10,"Monday",12,5
2013-08-05 13:00:00,13,"Monday",13,5
2013-08-05 14:00:00,16,"Monday",14,5
2013-08-05 15:00:00,12,"Monday",15,5
2013-08-05 16:00:00,11,"Monday",16,5
2013-08-05 17:00:00,7,"Monday",17,5
2013-08-05 18:00:00,8,"Monday",18,5
2013-08-05 19:00:00,7,"Monday",19,5
2013-08-05 20:00:00,5,"Monday",20,5
2013-08-05 21:00:00,4,"Monday",21,5
2013-08-05 22:00:00,4,"Monday",22,5
2013-08-05 23:00:00,6,"Monday",23,5
2013-08-06 00:00:00,4,"Tuesday",0,6
2013-08-06 01:00:00,4,"Tuesday",1,6
2013-08-06 02:00:00,4,"Tuesday",2,6
2013-08-06 03:00:00,2,"Tuesday",3,6
2013-08-06 04:00:00,3,"Tuesday",4,6
2013-08-06 05:00:00,3,"Tuesday",5,6
2013-08-06 06:00:00,3,"Tuesday",6,6
2013-08-06 07:00:00,4,"Tuesday",7,6
2013-08-06 08:00:00,4,"Tuesday",8,6
2013-08-06 09:00:00,3,"Tuesday",9,6
2013-08-06 10:00:00,5,"Tuesday",10,6
2013-08-06 11:00:00,5,"Tuesday",11,6
2013-08-06 12:00:00,5,"Tuesday",12,6
2013-08-06 13:00:00,4,"Tuesday",13,6
2013-08-06 14:00:00,8,"Tuesday",14,6
2013-08-06 15:00:00,5,"Tuesday",15,6
2013-08-06 16:00:00,5,"Tuesday",16,6
2013-08-06 17:00:00,2,"Tuesday",17,6
2013-08-06 18:00:00,5,"Tuesday",18,6
2013-08-06 19:00:00,8,"Tuesday",19,6
2013-08-06 20:00:00,9,"Tuesday",20,6
2013-08-06 21:00:00,10,"Tuesday",21,6
2013-08-06 22:00:00,7,"Tuesday",22,6
2013-08-06 23:00:00,3,"Tuesday",23,6
2013-08-07 00:00:00,5,"Wednesday",0,7
2013-08-07 01:00:00,1,"Wednesday",1,7
2013-08-07 02:00:00,2,"Wednesday",2,7
2013-08-07 03:00:00,2,"Wednesday",3,7
2013-08-07 04:00:00,4,"Wednesday",4,7
2013-08-07 05:00:00,4,"Wednesday",5,7
2013-08-07 06:00:00,3,"Wednesday",6,7
2013-08-07 07:00:00,2,"Wednesday",7,7
2013-08-07 08:00:00,2,"Wednesday",8,7
2013-08-07 09:00:00,3,"Wednesday",9,7
2013-08-07 10:00:00,1,"Wednesday",10,7
2013-08-07 11:00:00,2,"Wednesday",11,7
2013-08-07 12:00:00,4,"Wednesday",12,7
2013-08-07 13:00:00,3,"Wednesday",13,7
2013-08-07 14:00:00,6,"Wednesday",14,7
2013-08-07 15:00:00,5,"Wednesday",15,7
2013-08-07 16:00:00,11,"Wednesday",16,7
2013-08-07 17:00:00,13,"Wednesday",17,7
2013-08-07 18:00:00,12,"Wednesday",18,7
2013-08-07 19:00:00,12,"Wednesday",19,7
2013-08-07 20:00:00,13,"Wednesday",20,7
2013-08-07 21:00:00,11,"Wednesday",21,7
2013-08-07 22:00:00,8,"Wednesday",22,7
2013-08-07 23:00:00,6,"Wednesday",23,7
2013-08-08 00:00:00,3,"Thursday",0,8
2013-08-08 01:00:00,4,"Thursday",1,8
2013-08-08 02:00:00,5,"Thursday",2,8
2013-08-08 03:00:00,2,"Thursday",3,8
2013-08-08 04:00:00,3,"Thursday",4,8
2013-08-08 05:00:00,6,"Thursday",5,8
2013-08-08 06:00:00,3,"Thursday",6,8
2013-08-08 07:00:00,3,"Thursday",7,8
2013-08-08 08:00:00,3,"Thursday",8,8
2013-08-08 09:00:00,4,"Thursday",9,8
2013-08-08 10:00:00,5,"Thursday",10,8
2013-08-08 11:00:00,8,"Thursday",11,8
2013-08-08 12:00:00,6,"Thursday",12,8
2013-08-08 13:00:00,6,"Thursday",13,8
2013-08-08 14:00:00,6,"Thursday",14,8
2013-08-08 15:00:00,5,"Thursday",15,8
2013-08-08 16:00:00,7,"Thursday",16,8
2013-08-08 17:00:00,4,"Thursday",17,8
2013-08-08 18:00:00,9,"Thursday",18,8
2013-08-08 19:00:00,4,"Thursday",19,8
2013-08-08 20:00:00,7,"Thursday",20,8
2013-08-08 21:00:00,8,"Thursday",21,8
2013-08-08 22:00:00,8,"Thursday",22,8
